full_text,created_at
"Hi @DFID_UK — no child should suffer from preventable disease. I’m proud #UKAid has protected 76 million children’s lives through @gavi, the Vaccine Alliance — now will you lead the world and support 25% of #Gavi's work to 2025 to #DefeatDiseaseTogether?",2020-04-20 14:11:46
"RT @HPRU_BSE: Experts @BristolUni have united under the banner Bristol UNCOVER, to combine resources &amp; streamline the city's research effor…",2020-04-20 14:13:54
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:58:10
"RT @ukCPI: CPI is joining the national taskforce to identify and develop a #COVID19 vaccine.

Using our extensive expertise we'll play a ke…",2020-04-20 14:37:30
"RT @UoSMedia: If you are:

 ☑️ healthy
 ☑️ aged 18-55
 ☑️ based in the Southampton area

you could help trial a safe vaccine against #COVID…",2020-04-20 14:24:41
@DPJHodges @Olgachristie Are you saying that UK should only accept a vaccine if developed by UK scientists. Your comment was flippant and silly.,2020-04-20 14:34:18
"RT @YardleyShooting: If chloroquine+zinc+antibiotic therapy works, the UK media emphasis on vaccination may be misplaced &amp; plays into the h…",2020-04-20 14:41:04
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:56:26
Volunteers needed for Southampton-based COVID-19 vaccine trials https://t.co/zZyGZyQLJN,2020-04-20 14:28:22
RT @Independent: Novak Djokovic says he is ‘opposed to vaccination’ https://t.co/xSMCQ11WXJ,2020-04-20 14:32:10
Djokovic opposed to compulsory coronavirus vaccine  and I Agree https://t.co/kGcZqXvmGw via @BBCNews,2020-04-20 14:14:23
Federer &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/s93z8Gheq7,2020-04-20 14:45:36
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:57:03
"RT @petenoble1973: We might in time develop a vaccine for Covid-19 but we will never develop one for stupidity.
I write that safe in the kn…",2020-04-20 14:55:42
"RT @RCPath: We’re pleased that College Fellow and Deputy Chief Medical Officer for England, Professor Jonathan Van-Tam, is leading on the n…",2020-04-20 14:45:50
"@Ayourb We might get something (vaccine) by September (Oxford, UK), If God intervenes.",2020-04-20 14:25:57
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:56:45
Djokovic's vaccine reluctance may halt career post coronavirus crisis https://t.co/w7pIDJzlQF,2020-04-20 14:19:26
@Eurosport_UK @Eurosport_UK  you are always exaggerate when it comes to Novak.Will you get  Convit 19 vaccine in July or August?,2020-04-20 14:04:09
"RT @OxfordVacGroup: BBC News - Coronavirus vaccine: Target of a million doses by September, scientists say https://t.co/n2XKDJx1xm",2020-04-20 14:54:20
"@EngRiungu @MOH_Kenya According to NY Gov. Adrew, a vaccine will be available in 16-18 months, meaning it shall be available in kenya in 25-27 months. Will UK govt @PDUDelivery @MOH_kenya just be in ""wait and see"" mode for next 27 months reporting 12 cases per 24hours?",2020-04-20 14:09:33
Volunteers needed for Southampton-based COVID-19 vaccine trials https://t.co/QHNmrXeiyE,2020-04-20 14:28:40
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:56:23
"RT @XSalaimartin: Hoy hay 115 candidatas a vacuna contra el Covid-19, 79 de ellas en estudio. De éstas, 5 ya en voluntarios humanos. Sara G…",2020-04-20 14:27:31
"RT @MicrobesInfect: Scientists in UK working on a #COVID19 vaccine hope to start clinical trials soon.

They believe one can become infecte…",2020-04-20 14:27:30
"Frankly, with an attitude like this he doesn't deserve to be allowed to compete.  He's only thinking of himself

Djokovic opposed to compulsory coronavirus vaccine https://t.co/0XJh6tuWlj via @BBCNews",2020-04-20 14:21:32
"RT @MicrobesInfect: Scientists in UK working on a #COVID19 vaccine hope to start clinical trials soon.

They believe one can become infecte…",2020-04-20 14:32:26
RT @DailyMirror: Vaccine 'coming by end of year with 40 million doses for NHS and vulnerable' https://t.co/4tOoCTP5aD https://t.co/7ZI19ATS…,2020-04-20 14:51:40
"A total of 21 COVID-19 #research projects have been granted #funding by the UK government, including #vaccine and therapeutic development.
#coronavirus #covid19 #cv19 
Read on: https://t.co/mAGIMxWA60 https://t.co/llzNvSxfzE",2020-04-20 14:30:14
RT @PhilGreaves01: The vaccines they doled out to 'cure' the entirely fabricated 'Swine Flu Pandemic' ten years ago gave children brain dam…,2020-04-20 14:05:04
"RT @ntc51760704: #policestateuk pubs, clubs and sports events may not reopen in ireland for 18 months. Absolutely crazy https://t.co/ZV79Dv…",2020-04-20 14:16:31
"RT @LivEchonews: Sir Richard Branson warns Virgin Atlantic will collapse unless it receives Government support.
https://t.co/MxOmvO0dCt",2020-04-20 14:44:43
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:55:49
RT @TippytopshapeU: @ThePaleoRider @JemmaColumba @troll_hell @meesha28710789 @davidjdurkin4 @MarilynLavala @ItsOnlyDawn @Calvin4511 @ISafey…,2020-04-20 14:48:46
"#Dom asks about #K2. With #Dorries and others saying we can only relax regulations after a #vaccine, it is inevitable that we will have #Covid19 in the community for years to come. I just cannot make those tough decisions though. Second peak is coming. https://t.co/QJYBZKhpo1",2020-04-20 14:30:09
RT @uclnews: A national study called 'Virus Watch' has been launched by UCL &amp; led by Prof Andrew Hayward @UCL_IEHC. It will show how common…,2020-04-20 14:52:24
"Why are UK scientists not onto this w/ passion for creating tests? All they are doing is creating a vaccine. They have no interest in the one thing that will help us exit: testing testing testing. Shame on British researchers in all our universities.
@uksciencechief https://t.co/XL9lifzk0e",2020-04-20 14:39:40
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:56:31
Computer users create world's fastest supercomputer #invention #technology #Science #Vaccine https://t.co/rVR4w0QcG4 via @MailOnline,2020-04-20 14:56:01
"RT @RCPath: We’re pleased that College Fellow and Deputy Chief Medical Officer for England, Professor Jonathan Van-Tam, is leading on the n…",2020-04-20 14:30:56
"RT @HighWireTalk: ""Developing a vaccine for Covid-19 could be tricky"" RT #Coronavirus vaccine may never be developed, warns expert - but vi…",2020-04-20 14:29:26
"Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts https://t.co/d804TuA0rJ",2020-04-20 14:55:31
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:56:29
"RT @RDsouthampton: If you are:

✅ healthy 
✅ aged 18-55 
✅ and based within the Southampton area

you can help us develop a safe vaccine ag…",2020-04-20 14:29:18
"@MrGomez_WHst Wrong. #COVIDー19 has a lethality rate from 0.12% to 0.2%. The flu is 0.1% with vaccine. More people have already cleared the virus than the ones tested. Plus covid has specific target profile that could be protected. The flu kills children!

 https://t.co/1eGBjJNHWz",2020-04-20 14:57:42
"RT @ctrlamb: On the virtue of kindness as a vaccine to selfish indifference #COVIDー19 

Analysis in @The_Tablet with a contribution from @B…",2020-04-20 14:11:47
RT @uclnews: A national study called 'Virus Watch' has been launched by UCL &amp; led by Prof Andrew Hayward @UCL_IEHC. It will show how common…,2020-04-20 14:42:44
"A national study called 'Virus Watch' has been launched by UCL &amp; led by Prof Andrew Hayward @UCL_IEHC. It will show how common Covid-19 is over time, what the full range of symptoms are and how easily it spreads within the household. @UKRI_News #unisupport https://t.co/Yh0QQRPrrT",2020-04-20 14:42:08
"RT @Independent: All new coronavirus vaccines are 'long shots', says UK's chief scientific adviser https://t.co/94l7VNE6FR",2020-04-20 14:17:55
"RT @VaccitechLtd: Watch the full interview with Vaccitech co-founder, 
Prof Sarah Gilbert, on @BBCiPlayer here:
https://t.co/ab4HyWNGx5

#c…",2020-04-20 14:46:44
"@DrMohamoudYusuf @MailOnline Excellent article in today's @Independent by the excellent @ShaunLintern on the promise and problems of a vaccine.

https://t.co/JcCur1XWCm",2020-04-20 14:12:34
"How will the #vaccine be paid for?

Last week ministers set aside £14million for research. We can pay that back out of #CaptainTom’s £25million, with a bit left over to pay for a celebration clap-a-thon festival when this is all over, headlined by #Bono.

https://t.co/qxHqSfaidy",2020-04-20 14:10:46
"Hi @DFID_UK — no child should suffer from preventable disease. I’m proud #UKAid has protected 76 million children’s lives through @gavi, the Vaccine Alliance — now will you lead the world and support 25% of #Gavi's work to 2025 to #DefeatDiseaseTogether?",2020-04-20 14:19:14
RT @uclnews: A national study called 'Virus Watch' has been launched by UCL &amp; led by Prof Andrew Hayward @UCL_IEHC. It will show how common…,2020-04-20 14:47:51
"RT @OxfordVacGroup: The OVC team are working hard for the COVID-19 vaccine trial. Participants' screening for the Phase I trial has begun,…",2020-04-20 14:36:50
RT @unibirmingham: Our experts are working together on improving the detection of SARS-CoV-2 antibodies – the best way of fighting the dise…,2020-04-20 14:22:00
Southampton researchers set to begin COVID-19 vaccine trials | University of Southampton https://t.co/y4EQ1D9UMZ,2020-04-20 14:30:46
"@Aswazy0824 @jam4821 @TCByLine @joshgad Your theories are a bit inaccurate. There's no patent on this novel coronavirus. The Institute you're referring to does hold a patent to a different coronavirus, one that affects chickens. These theories were debunked already. 

https://t.co/6t0bzbk2tQ",2020-04-20 14:41:34
RT @DFID_UK: 🇬🇧 We're using the UK aid budget to help find a vaccine for #coronavirus and make it available for everyone - in developing co…,2020-04-20 14:26:22
RT @uclnews: A national study called 'Virus Watch' has been launched by UCL &amp; led by Prof Andrew Hayward @UCL_IEHC. It will show how common…,2020-04-20 14:43:32
RT @ukcolumn: Should UK public trust Bill Gates in health and vaccine matters and policy?,2020-04-20 14:07:43
"Hi @DFID_UK — no child should suffer from preventable disease. I’m proud #UKAid has protected 76 million children’s lives through @gavi, the Vaccine Alliance — now will you lead the world and support 25% of #Gavi's work to 2025 to #DefeatDiseaseTogether?",2020-04-20 14:07:06
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:55:41
RT @unibirm_MDS: #COVID19 | The region comes together: Experts within our Clinical Immunology Service have joined forces with @uhbtrust and…,2020-04-20 14:08:44
"Watch the full interview with Vaccitech co-founder, 
Prof Sarah Gilbert, on @BBCiPlayer here:
https://t.co/ab4HyWNGx5

#coronavirus #vaccine https://t.co/nk0krTyimx",2020-04-20 14:26:41
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:57:41
Djokovic opposed to compulsory coronavirus vaccine https://t.co/MwEV9OcCVs via @BBCNews,2020-04-20 14:28:50
"Our experts are working together on improving the detection of SARS-CoV-2 antibodies – the best way of fighting the disease as the search for a vaccine continues
https://t.co/Y3FOY7qUPC https://t.co/YDwd9aeb97",2020-04-20 14:14:09
A UK based group has claimed that they have found the ultimate vaccine for Covid-19. In fact they  are so sure of their discovery that they have started mass production of rhe same in China and India even BEFORE its approval by world bodies.,2020-04-20 14:04:25
RT @ukcolumn: Fourth industrial revolution and 'new normal'. If we do nothing the UK @conservative government of occupation will not restor…,2020-04-20 14:46:00
"CPI is joining the national taskforce to identify and develop a #COVID19 vaccine.

Using our extensive expertise we'll play a key role, focusing on the development, scale-up, manufacture &amp; supply of @imperialcollege’s mRNA #vaccine candidate: https://t.co/j61qoN0JOA #fightcovid https://t.co/zYGjygnAC6",2020-04-20 14:06:23
Vaccine 'coming by end of year with 40 million doses for NHS and vulnerable' https://t.co/4tOoCTP5aD https://t.co/biJs4tvniN,2020-04-20 14:20:00
"@Jeremy11223344 @cryptokeeper198 @piersmorgan @WHO Once it got out of China, it couldn't be stopped. Even if we had a full and total lockdown in the UK, which isn't possible, it would come back again when we opened the country up. And we cannot stay in lockdown on the chance a vaccine could emerge.",2020-04-20 14:10:09
RT @ToksDuro: Vaccine clinical trials to start within days https://t.co/qokHWWLApM via @BBCNews,2020-04-20 14:10:10
"RT @BBCWorld: Tennis world number one Novak Djokovic says he is opposed to compulsory coronavirus vaccination

https://t.co/ZJ77f5jfts http…",2020-04-20 14:55:53
"RT @HighWireTalk: ""Developing a vaccine for Covid-19 could be tricky"" RT #Coronavirus vaccine may never be developed, warns expert - but vi…",2020-04-20 14:50:35
@useyour_____ @DominicMcManley @SoderblomPontus @HuuhtanenPanu @persut @kokoomus https://t.co/sCKs3miuON,2020-04-20 14:24:12
Coronavirus vaccine trials start this week as 5-year process completed in four months #Coronavirus #COVID19 https://t.co/HIeQOvc2J2 https://t.co/GvOwTP2saX,2020-04-20 14:50:00
"@Barnes_Law @21WIRE Stanford univ. computed the mortality rate at 1.2x to 2x. Denmark computed it at 1.8x. Keep in mind that: 1) the flu has a vaccine, so without a vaccine the flu is deadlier; and 2) covid-19 doesn’t harm children and the flu kills them.

https://t.co/1eGBjJNHWz",2020-04-20 14:44:38
